time,offer_id,person,event,reward_x,offer_type,validity_0,validity_1,gender,age,became_member_on,income,generation,loyality
462,2298d6c36e964ae4a3e7e9706d1fb8c2,0fc77fd7b2b24809826e1d3825fed3d8,offer completed,3.0,discount,1,1,F,40.0,2017-07-21,84000.0,30s,370.0
558,2298d6c36e964ae4a3e7e9706d1fb8c2,0fc77fd7b2b24809826e1d3825fed3d8,offer completed,3.0,discount,1,1,F,40.0,2017-07-21,84000.0,30s,370.0
396,f19421c1d4aa40978ebb69ca19b0e20d,0fc796ac46bb4532bf8d4ef0e43851cc,offer completed,5.0,bogo,1,1,M,63.0,2018-04-03,95000.0,60s,114.0
486,2298d6c36e964ae4a3e7e9706d1fb8c2,0fc796ac46bb4532bf8d4ef0e43851cc,offer completed,3.0,discount,1,1,M,63.0,2018-04-03,95000.0,60s,114.0
684,4d5c57ea9a6940dd891ad53e9dbe8da0,0fc796ac46bb4532bf8d4ef0e43851cc,offer completed,10.0,bogo,1,1,M,63.0,2018-04-03,95000.0,60s,114.0
36,2298d6c36e964ae4a3e7e9706d1fb8c2,0fc95fc35cb146e7a494f12c47081d20,offer completed,3.0,discount,1,1,M,85.0,2017-10-17,76000.0,80s,282.0
546,2906b810c7d4411798c6938adc9daaa5,0fc95fc35cb146e7a494f12c47081d20,offer completed,2.0,discount,1,1,M,85.0,2017-10-17,76000.0,80s,282.0
546,fafdcd668e3743c1bb461111dcafc2a4,0fc95fc35cb146e7a494f12c47081d20,offer completed,2.0,discount,1,1,M,85.0,2017-10-17,76000.0,80s,282.0
594,ae264e3637204a6fb9bb56bc8210ddfd,0fc95fc35cb146e7a494f12c47081d20,offer completed,10.0,bogo,1,1,M,85.0,2017-10-17,76000.0,80s,282.0
408,ae264e3637204a6fb9bb56bc8210ddfd,0fca718a20f74f078c4fb7cc1cbd7c77,offer completed,10.0,bogo,1,1,F,39.0,2017-01-10,60000.0,30s,562.0
456,ae264e3637204a6fb9bb56bc8210ddfd,0fd8305cb5f94b369ed682d8940176c9,offer completed,10.0,bogo,1,1,F,56.0,2018-03-03,53000.0,50s,145.0
186,fafdcd668e3743c1bb461111dcafc2a4,0fd94650b0bd46c29140b2742eed0bea,offer completed,2.0,discount,1,1,M,66.0,2017-12-23,75000.0,60s,215.0
390,fafdcd668e3743c1bb461111dcafc2a4,0fd94650b0bd46c29140b2742eed0bea,offer completed,2.0,discount,1,1,M,66.0,2017-12-23,75000.0,60s,215.0
36,2906b810c7d4411798c6938adc9daaa5,0fda2dbf2fc047ffb6910ca2134cbdd3,offer completed,2.0,discount,1,1,M,30.0,2016-08-24,59000.0,20s,701.0
438,9b98b8c7a33c4b65b9aebfe6a799e6d9,0fda2dbf2fc047ffb6910ca2134cbdd3,offer completed,5.0,bogo,1,1,M,30.0,2016-08-24,59000.0,20s,701.0
534,ae264e3637204a6fb9bb56bc8210ddfd,0fda2dbf2fc047ffb6910ca2134cbdd3,offer completed,10.0,bogo,1,1,M,30.0,2016-08-24,59000.0,20s,701.0
498,f19421c1d4aa40978ebb69ca19b0e20d,0fe1d8274f7f42d1b211529b939c7b08,offer completed,5.0,bogo,1,1,M,71.0,2015-05-25,57000.0,70s,1158.0
252,9b98b8c7a33c4b65b9aebfe6a799e6d9,0fe517e9c3c841518e39be9bf741807a,offer completed,5.0,bogo,1,1,F,78.0,2017-08-18,66000.0,70s,342.0
408,2298d6c36e964ae4a3e7e9706d1fb8c2,0fe517e9c3c841518e39be9bf741807a,offer completed,3.0,discount,1,1,F,78.0,2017-08-18,66000.0,70s,342.0
408,9b98b8c7a33c4b65b9aebfe6a799e6d9,0fe517e9c3c841518e39be9bf741807a,offer completed,5.0,bogo,1,1,F,78.0,2017-08-18,66000.0,70s,342.0
444,ae264e3637204a6fb9bb56bc8210ddfd,0feae7e549c7437e9f8d8dfb65423fc6,offer completed,10.0,bogo,1,1,F,60.0,2017-03-15,86000.0,50s,498.0
84,2906b810c7d4411798c6938adc9daaa5,0fef5deff281421ea470b939ffce1e30,offer completed,2.0,discount,1,1,F,58.0,2017-11-12,109000.0,50s,256.0
180,f19421c1d4aa40978ebb69ca19b0e20d,0fef5deff281421ea470b939ffce1e30,offer completed,5.0,bogo,1,1,F,58.0,2017-11-12,109000.0,50s,256.0
510,4d5c57ea9a6940dd891ad53e9dbe8da0,0fef5deff281421ea470b939ffce1e30,offer completed,10.0,bogo,1,1,F,58.0,2017-11-12,109000.0,50s,256.0
78,fafdcd668e3743c1bb461111dcafc2a4,0ff208c9b551457db756758715073af5,offer completed,2.0,discount,1,1,M,90.0,2017-07-23,36000.0,80s,368.0
180,2298d6c36e964ae4a3e7e9706d1fb8c2,0ff208c9b551457db756758715073af5,offer completed,3.0,discount,1,1,M,90.0,2017-07-23,36000.0,80s,368.0
702,9b98b8c7a33c4b65b9aebfe6a799e6d9,0ff208c9b551457db756758715073af5,offer completed,5.0,bogo,1,1,M,90.0,2017-07-23,36000.0,80s,368.0
708,2298d6c36e964ae4a3e7e9706d1fb8c2,0ff34474e5b245b79f396d4c5ddef96c,offer completed,3.0,discount,1,1,M,26.0,2017-09-08,42000.0,20s,321.0
0,4d5c57ea9a6940dd891ad53e9dbe8da0,0ff55591a7c54f74b0c125c9ba18590d,offer completed,10.0,bogo,1,1,M,63.0,2016-12-13,50000.0,60s,590.0
378,f19421c1d4aa40978ebb69ca19b0e20d,0ff55591a7c54f74b0c125c9ba18590d,offer completed,5.0,bogo,1,1,M,63.0,2016-12-13,50000.0,60s,590.0
186,0b1e1539f2cc45b7b9fa7c272da2e1d7,100a681a8c534df095ee4aedfe9fdc22,offer completed,5.0,discount,1,1,M,60.0,2018-01-22,63000.0,50s,185.0
372,4d5c57ea9a6940dd891ad53e9dbe8da0,100a681a8c534df095ee4aedfe9fdc22,offer completed,10.0,bogo,1,1,M,60.0,2018-01-22,63000.0,50s,185.0
594,fafdcd668e3743c1bb461111dcafc2a4,100a681a8c534df095ee4aedfe9fdc22,offer completed,2.0,discount,1,1,M,60.0,2018-01-22,63000.0,50s,185.0
594,4d5c57ea9a6940dd891ad53e9dbe8da0,100a681a8c534df095ee4aedfe9fdc22,offer completed,10.0,bogo,1,1,M,60.0,2018-01-22,63000.0,50s,185.0
108,2298d6c36e964ae4a3e7e9706d1fb8c2,101cb7cd41fb4aca81bc57af7c61b9ac,offer completed,3.0,discount,1,1,,,,,,
408,fafdcd668e3743c1bb461111dcafc2a4,101cb7cd41fb4aca81bc57af7c61b9ac,offer completed,2.0,discount,1,1,,,,,,
552,f19421c1d4aa40978ebb69ca19b0e20d,101cb7cd41fb4aca81bc57af7c61b9ac,offer completed,5.0,bogo,1,1,,,,,,
168,f19421c1d4aa40978ebb69ca19b0e20d,10293859aee544a8910d06dc0c62c7e7,offer completed,5.0,bogo,1,1,M,44.0,2017-08-18,41000.0,40s,342.0
456,2298d6c36e964ae4a3e7e9706d1fb8c2,1029b283ed2d4fa8b3a97e2063fc8d4e,offer completed,3.0,discount,1,1,F,77.0,2017-08-19,105000.0,70s,341.0
576,9b98b8c7a33c4b65b9aebfe6a799e6d9,1029b283ed2d4fa8b3a97e2063fc8d4e,offer completed,5.0,bogo,1,1,F,77.0,2017-08-19,105000.0,70s,341.0
6,4d5c57ea9a6940dd891ad53e9dbe8da0,102e9454054946fda62242d2e176fdce,offer completed,10.0,bogo,1,1,F,69.0,2016-08-14,57000.0,60s,711.0
348,9b98b8c7a33c4b65b9aebfe6a799e6d9,102e9454054946fda62242d2e176fdce,offer completed,5.0,bogo,1,1,F,69.0,2016-08-14,57000.0,60s,711.0
522,9b98b8c7a33c4b65b9aebfe6a799e6d9,102e9454054946fda62242d2e176fdce,offer completed,5.0,bogo,1,1,F,69.0,2016-08-14,57000.0,60s,711.0
588,ae264e3637204a6fb9bb56bc8210ddfd,102e9454054946fda62242d2e176fdce,offer completed,10.0,bogo,1,1,F,69.0,2016-08-14,57000.0,60s,711.0
354,4d5c57ea9a6940dd891ad53e9dbe8da0,102f765955ad4c28b922dc7858729f16,offer completed,10.0,bogo,1,1,F,45.0,2014-03-17,99000.0,40s,1592.0
450,4d5c57ea9a6940dd891ad53e9dbe8da0,102f765955ad4c28b922dc7858729f16,offer completed,10.0,bogo,1,1,F,45.0,2014-03-17,99000.0,40s,1592.0
522,2298d6c36e964ae4a3e7e9706d1fb8c2,102f765955ad4c28b922dc7858729f16,offer completed,3.0,discount,1,1,F,45.0,2014-03-17,99000.0,40s,1592.0
330,2298d6c36e964ae4a3e7e9706d1fb8c2,10316535e185400fb093c371d62254e3,offer completed,3.0,discount,1,1,M,54.0,2015-01-26,51000.0,50s,1277.0
366,f19421c1d4aa40978ebb69ca19b0e20d,1037d130e5e14c1a8b40bbf7219fb9a8,offer completed,5.0,bogo,1,1,M,80.0,2018-05-16,72000.0,70s,71.0
222,4d5c57ea9a6940dd891ad53e9dbe8da0,103e3c78ecbe43b49640ce8368fae444,offer completed,10.0,bogo,1,1,M,50.0,2016-05-19,74000.0,40s,798.0
384,f19421c1d4aa40978ebb69ca19b0e20d,103e3c78ecbe43b49640ce8368fae444,offer completed,5.0,bogo,1,1,M,50.0,2016-05-19,74000.0,40s,798.0
564,ae264e3637204a6fb9bb56bc8210ddfd,103e3c78ecbe43b49640ce8368fae444,offer completed,10.0,bogo,1,1,M,50.0,2016-05-19,74000.0,40s,798.0
126,2906b810c7d4411798c6938adc9daaa5,1040712c862d47c2acd6bc1288e15648,offer completed,2.0,discount,1,1,M,30.0,2017-03-29,66000.0,20s,484.0
48,fafdcd668e3743c1bb461111dcafc2a4,1042af9d04334a29beb957a03a850b9e,offer completed,2.0,discount,1,1,F,38.0,2016-03-25,64000.0,30s,853.0
174,2298d6c36e964ae4a3e7e9706d1fb8c2,1042af9d04334a29beb957a03a850b9e,offer completed,3.0,discount,1,1,F,38.0,2016-03-25,64000.0,30s,853.0
366,2298d6c36e964ae4a3e7e9706d1fb8c2,1042af9d04334a29beb957a03a850b9e,offer completed,3.0,discount,1,1,F,38.0,2016-03-25,64000.0,30s,853.0
486,2906b810c7d4411798c6938adc9daaa5,1044403864ed41af9cc17577c185abc4,offer completed,2.0,discount,1,1,M,33.0,2015-08-16,39000.0,30s,1075.0
12,4d5c57ea9a6940dd891ad53e9dbe8da0,104a73b6d8f049f0bdc9388ef4998526,offer completed,10.0,bogo,1,1,F,46.0,2016-08-27,85000.0,40s,698.0
168,ae264e3637204a6fb9bb56bc8210ddfd,104a73b6d8f049f0bdc9388ef4998526,offer completed,10.0,bogo,1,1,F,46.0,2016-08-27,85000.0,40s,698.0
342,9b98b8c7a33c4b65b9aebfe6a799e6d9,104a73b6d8f049f0bdc9388ef4998526,offer completed,5.0,bogo,1,1,F,46.0,2016-08-27,85000.0,40s,698.0
468,4d5c57ea9a6940dd891ad53e9dbe8da0,104a73b6d8f049f0bdc9388ef4998526,offer completed,10.0,bogo,1,1,F,46.0,2016-08-27,85000.0,40s,698.0
504,2906b810c7d4411798c6938adc9daaa5,104a73b6d8f049f0bdc9388ef4998526,offer completed,2.0,discount,1,1,F,46.0,2016-08-27,85000.0,40s,698.0
660,2906b810c7d4411798c6938adc9daaa5,104a73b6d8f049f0bdc9388ef4998526,offer completed,2.0,discount,1,1,F,46.0,2016-08-27,85000.0,40s,698.0
582,fafdcd668e3743c1bb461111dcafc2a4,104cbbfdad2848a697b4632d871acc3c,offer completed,2.0,discount,1,1,,,,,,
222,fafdcd668e3743c1bb461111dcafc2a4,1058819f0dc84deabaa8efb0cba592a8,offer completed,2.0,discount,1,1,M,36.0,2017-10-18,50000.0,30s,281.0
516,fafdcd668e3743c1bb461111dcafc2a4,1058819f0dc84deabaa8efb0cba592a8,offer completed,2.0,discount,1,1,M,36.0,2017-10-18,50000.0,30s,281.0
612,9b98b8c7a33c4b65b9aebfe6a799e6d9,1058819f0dc84deabaa8efb0cba592a8,offer completed,5.0,bogo,1,1,M,36.0,2017-10-18,50000.0,30s,281.0
396,fafdcd668e3743c1bb461111dcafc2a4,106a0aa3ec754404b210cfce31790970,offer completed,2.0,discount,1,1,M,33.0,2017-12-29,31000.0,30s,209.0
546,9b98b8c7a33c4b65b9aebfe6a799e6d9,106a0aa3ec754404b210cfce31790970,offer completed,5.0,bogo,1,1,M,33.0,2017-12-29,31000.0,30s,209.0
78,fafdcd668e3743c1bb461111dcafc2a4,106b6653b9814b478fccecb0a22546f0,offer completed,2.0,discount,1,1,M,53.0,2017-11-18,33000.0,50s,250.0
240,ae264e3637204a6fb9bb56bc8210ddfd,106b6653b9814b478fccecb0a22546f0,offer completed,10.0,bogo,1,1,M,53.0,2017-11-18,33000.0,50s,250.0
456,4d5c57ea9a6940dd891ad53e9dbe8da0,106b6653b9814b478fccecb0a22546f0,offer completed,10.0,bogo,1,1,M,53.0,2017-11-18,33000.0,50s,250.0
618,fafdcd668e3743c1bb461111dcafc2a4,106b6653b9814b478fccecb0a22546f0,offer completed,2.0,discount,1,1,M,53.0,2017-11-18,33000.0,50s,250.0
246,fafdcd668e3743c1bb461111dcafc2a4,106c1ac833bc4bf7a9a8a1bf22340cac,offer completed,2.0,discount,1,1,F,64.0,2016-03-28,87000.0,60s,850.0
552,0b1e1539f2cc45b7b9fa7c272da2e1d7,106c1ac833bc4bf7a9a8a1bf22340cac,offer completed,5.0,discount,1,1,F,64.0,2016-03-28,87000.0,60s,850.0
600,0b1e1539f2cc45b7b9fa7c272da2e1d7,106c1ac833bc4bf7a9a8a1bf22340cac,offer completed,5.0,discount,1,1,F,64.0,2016-03-28,87000.0,60s,850.0
186,4d5c57ea9a6940dd891ad53e9dbe8da0,1070b290f0474d14ae9c3ea18900662f,offer completed,10.0,bogo,1,1,M,31.0,2014-02-08,44000.0,30s,1629.0
348,2298d6c36e964ae4a3e7e9706d1fb8c2,1070b290f0474d14ae9c3ea18900662f,offer completed,3.0,discount,1,1,M,31.0,2014-02-08,44000.0,30s,1629.0
504,2906b810c7d4411798c6938adc9daaa5,1070b290f0474d14ae9c3ea18900662f,offer completed,2.0,discount,1,1,M,31.0,2014-02-08,44000.0,30s,1629.0
642,2906b810c7d4411798c6938adc9daaa5,1070b290f0474d14ae9c3ea18900662f,offer completed,2.0,discount,1,1,M,31.0,2014-02-08,44000.0,30s,1629.0
690,ae264e3637204a6fb9bb56bc8210ddfd,1072640954974f2a9b4aff013d6c827f,offer completed,10.0,bogo,1,1,F,52.0,2017-10-26,58000.0,50s,273.0
90,9b98b8c7a33c4b65b9aebfe6a799e6d9,107e20bafe4c43b9ac081307cb37f9ac,offer completed,5.0,bogo,1,1,M,43.0,2017-08-09,69000.0,40s,351.0
630,0b1e1539f2cc45b7b9fa7c272da2e1d7,107e20bafe4c43b9ac081307cb37f9ac,offer completed,5.0,discount,1,1,M,43.0,2017-08-09,69000.0,40s,351.0
72,f19421c1d4aa40978ebb69ca19b0e20d,108651eb092b490d85cb4f8e492040a4,offer completed,5.0,bogo,1,1,M,52.0,2015-11-12,79000.0,50s,987.0
204,ae264e3637204a6fb9bb56bc8210ddfd,108651eb092b490d85cb4f8e492040a4,offer completed,10.0,bogo,1,1,M,52.0,2015-11-12,79000.0,50s,987.0
348,2298d6c36e964ae4a3e7e9706d1fb8c2,108651eb092b490d85cb4f8e492040a4,offer completed,3.0,discount,1,1,M,52.0,2015-11-12,79000.0,50s,987.0
42,f19421c1d4aa40978ebb69ca19b0e20d,109847d6d26e41999625e2db5bacf2ef,offer completed,5.0,bogo,1,1,F,51.0,2017-11-24,101000.0,50s,244.0
192,9b98b8c7a33c4b65b9aebfe6a799e6d9,109847d6d26e41999625e2db5bacf2ef,offer completed,5.0,bogo,1,1,F,51.0,2017-11-24,101000.0,50s,244.0
462,f19421c1d4aa40978ebb69ca19b0e20d,109847d6d26e41999625e2db5bacf2ef,offer completed,5.0,bogo,1,1,F,51.0,2017-11-24,101000.0,50s,244.0
510,fafdcd668e3743c1bb461111dcafc2a4,1099fec5d4bd4c9caf1d9c29619b5a4c,offer completed,2.0,discount,1,1,F,44.0,2017-11-06,36000.0,40s,262.0
180,2906b810c7d4411798c6938adc9daaa5,10a22481775043e1ba9776077e46c483,offer completed,2.0,discount,1,1,M,58.0,2014-10-20,70000.0,50s,1375.0
606,2906b810c7d4411798c6938adc9daaa5,10a22481775043e1ba9776077e46c483,offer completed,2.0,discount,1,1,M,58.0,2014-10-20,70000.0,50s,1375.0
198,0b1e1539f2cc45b7b9fa7c272da2e1d7,10a5da9c4e80439286db884a52de6618,offer completed,5.0,discount,1,1,M,20.0,2018-03-11,33000.0,10s,137.0
360,f19421c1d4aa40978ebb69ca19b0e20d,10a5da9c4e80439286db884a52de6618,offer completed,5.0,bogo,1,1,M,20.0,2018-03-11,33000.0,10s,137.0
582,f19421c1d4aa40978ebb69ca19b0e20d,10a5da9c4e80439286db884a52de6618,offer completed,5.0,bogo,1,1,M,20.0,2018-03-11,33000.0,10s,137.0
492,0b1e1539f2cc45b7b9fa7c272da2e1d7,10af934bbfb641a49d9376d61dcb203a,offer completed,5.0,discount,1,1,F,64.0,2018-03-20,108000.0,60s,128.0
432,f19421c1d4aa40978ebb69ca19b0e20d,10b64048925443fd8ec2792ea63de78c,offer completed,5.0,bogo,1,1,M,66.0,2016-10-30,34000.0,60s,634.0
540,fafdcd668e3743c1bb461111dcafc2a4,10b64048925443fd8ec2792ea63de78c,offer completed,2.0,discount,1,1,M,66.0,2016-10-30,34000.0,60s,634.0
192,2298d6c36e964ae4a3e7e9706d1fb8c2,10b65a9ff6c24c45b07de5d3bdcd8e33,offer completed,3.0,discount,1,1,M,60.0,2016-02-10,34000.0,50s,897.0
90,ae264e3637204a6fb9bb56bc8210ddfd,10ba891b9e464523b07bef8eceba125c,offer completed,10.0,bogo,1,1,F,65.0,2015-12-20,114000.0,60s,949.0
534,4d5c57ea9a6940dd891ad53e9dbe8da0,10ba891b9e464523b07bef8eceba125c,offer completed,10.0,bogo,1,1,F,65.0,2015-12-20,114000.0,60s,949.0
456,ae264e3637204a6fb9bb56bc8210ddfd,10c7525110514c32bf1b726e5274defe,offer completed,10.0,bogo,1,1,F,22.0,2015-12-19,43000.0,20s,950.0
648,2298d6c36e964ae4a3e7e9706d1fb8c2,10c7525110514c32bf1b726e5274defe,offer completed,3.0,discount,1,1,F,22.0,2015-12-19,43000.0,20s,950.0
66,ae264e3637204a6fb9bb56bc8210ddfd,10c856f91710429d96c76e1cb4e0c3a5,offer completed,10.0,bogo,1,1,M,55.0,2013-12-16,96000.0,50s,1683.0
204,2298d6c36e964ae4a3e7e9706d1fb8c2,10c856f91710429d96c76e1cb4e0c3a5,offer completed,3.0,discount,1,1,M,55.0,2013-12-16,96000.0,50s,1683.0
438,2906b810c7d4411798c6938adc9daaa5,10c856f91710429d96c76e1cb4e0c3a5,offer completed,2.0,discount,1,1,M,55.0,2013-12-16,96000.0,50s,1683.0
348,fafdcd668e3743c1bb461111dcafc2a4,10c9361517054a538aade27e19884bbc,offer completed,2.0,discount,1,1,M,51.0,2017-12-10,45000.0,50s,228.0
402,2906b810c7d4411798c6938adc9daaa5,10cbaa18d359457d899edf285d85a9b4,offer completed,2.0,discount,1,1,F,41.0,2017-01-13,64000.0,40s,559.0
708,2298d6c36e964ae4a3e7e9706d1fb8c2,10cbaa18d359457d899edf285d85a9b4,offer completed,3.0,discount,1,1,F,41.0,2017-01-13,64000.0,40s,559.0
78,4d5c57ea9a6940dd891ad53e9dbe8da0,10cdcf9677bf4ee382d6395f4715686a,offer completed,10.0,bogo,1,1,M,74.0,2017-02-17,85000.0,70s,524.0
174,f19421c1d4aa40978ebb69ca19b0e20d,10cdcf9677bf4ee382d6395f4715686a,offer completed,5.0,bogo,1,1,M,74.0,2017-02-17,85000.0,70s,524.0
420,f19421c1d4aa40978ebb69ca19b0e20d,10cdcf9677bf4ee382d6395f4715686a,offer completed,5.0,bogo,1,1,M,74.0,2017-02-17,85000.0,70s,524.0
420,fafdcd668e3743c1bb461111dcafc2a4,10cdcf9677bf4ee382d6395f4715686a,offer completed,2.0,discount,1,1,M,74.0,2017-02-17,85000.0,70s,524.0
564,f19421c1d4aa40978ebb69ca19b0e20d,10cdcf9677bf4ee382d6395f4715686a,offer completed,5.0,bogo,1,1,M,74.0,2017-02-17,85000.0,70s,524.0
180,2906b810c7d4411798c6938adc9daaa5,10d6b9fa4ba04fcf81fae5bbf6ccedcb,offer completed,2.0,discount,1,1,M,44.0,2016-05-01,73000.0,40s,816.0
240,0b1e1539f2cc45b7b9fa7c272da2e1d7,10d6b9fa4ba04fcf81fae5bbf6ccedcb,offer completed,5.0,discount,1,1,M,44.0,2016-05-01,73000.0,40s,816.0
534,f19421c1d4aa40978ebb69ca19b0e20d,10d6b9fa4ba04fcf81fae5bbf6ccedcb,offer completed,5.0,bogo,1,1,M,44.0,2016-05-01,73000.0,40s,816.0
594,9b98b8c7a33c4b65b9aebfe6a799e6d9,10dd862f7cdf4de196f567140f23d7f6,offer completed,5.0,bogo,1,1,F,70.0,2017-10-27,86000.0,60s,272.0
594,fafdcd668e3743c1bb461111dcafc2a4,10df5013f7904a138b004993150e4c8a,offer completed,2.0,discount,1,1,M,83.0,2014-07-18,48000.0,80s,1469.0
48,4d5c57ea9a6940dd891ad53e9dbe8da0,10df92b3876142e8a6745c86276057e7,offer completed,10.0,bogo,1,1,M,69.0,2017-06-10,85000.0,60s,411.0
522,2298d6c36e964ae4a3e7e9706d1fb8c2,10df92b3876142e8a6745c86276057e7,offer completed,3.0,discount,1,1,M,69.0,2017-06-10,85000.0,60s,411.0
588,2906b810c7d4411798c6938adc9daaa5,10df92b3876142e8a6745c86276057e7,offer completed,2.0,discount,1,1,M,69.0,2017-06-10,85000.0,60s,411.0
408,ae264e3637204a6fb9bb56bc8210ddfd,10e4aeef401f4b7d8a700e365cca1a4b,offer completed,10.0,bogo,1,1,O,56.0,2018-05-01,33000.0,50s,86.0
96,0b1e1539f2cc45b7b9fa7c272da2e1d7,10e91caab3de4d23aa61963754483a33,offer completed,5.0,discount,1,1,F,70.0,2016-06-18,88000.0,60s,768.0
516,0b1e1539f2cc45b7b9fa7c272da2e1d7,10e91caab3de4d23aa61963754483a33,offer completed,5.0,discount,1,1,F,70.0,2016-06-18,88000.0,60s,768.0
516,9b98b8c7a33c4b65b9aebfe6a799e6d9,10e91caab3de4d23aa61963754483a33,offer completed,5.0,bogo,1,1,F,70.0,2016-06-18,88000.0,60s,768.0
606,ae264e3637204a6fb9bb56bc8210ddfd,10f3c43478264fbab57b9e13c701c05b,offer completed,10.0,bogo,1,1,M,56.0,2016-03-16,70000.0,50s,862.0
228,9b98b8c7a33c4b65b9aebfe6a799e6d9,10f65c82431e4b73bb74ec02be0b60e4,offer completed,5.0,bogo,1,1,F,71.0,2018-02-21,52000.0,70s,155.0
18,ae264e3637204a6fb9bb56bc8210ddfd,10f7af1a6eb943e58c133d1043866c35,offer completed,10.0,bogo,1,1,M,67.0,2017-03-30,84000.0,60s,483.0
372,4d5c57ea9a6940dd891ad53e9dbe8da0,10f7af1a6eb943e58c133d1043866c35,offer completed,10.0,bogo,1,1,M,67.0,2017-03-30,84000.0,60s,483.0
468,ae264e3637204a6fb9bb56bc8210ddfd,10f7af1a6eb943e58c133d1043866c35,offer completed,10.0,bogo,1,1,M,67.0,2017-03-30,84000.0,60s,483.0
108,f19421c1d4aa40978ebb69ca19b0e20d,10f8311374194911a882362458020ebd,offer completed,5.0,bogo,1,1,M,70.0,2014-01-23,81000.0,60s,1645.0
240,2298d6c36e964ae4a3e7e9706d1fb8c2,10f8311374194911a882362458020ebd,offer completed,3.0,discount,1,1,M,70.0,2014-01-23,81000.0,60s,1645.0
354,2906b810c7d4411798c6938adc9daaa5,10f8311374194911a882362458020ebd,offer completed,2.0,discount,1,1,M,70.0,2014-01-23,81000.0,60s,1645.0
540,2298d6c36e964ae4a3e7e9706d1fb8c2,10f8311374194911a882362458020ebd,offer completed,3.0,discount,1,1,M,70.0,2014-01-23,81000.0,60s,1645.0
540,4d5c57ea9a6940dd891ad53e9dbe8da0,10f8311374194911a882362458020ebd,offer completed,10.0,bogo,1,1,M,70.0,2014-01-23,81000.0,60s,1645.0
438,ae264e3637204a6fb9bb56bc8210ddfd,11035b3619104703a57e7bafeb165163,offer completed,10.0,bogo,1,1,M,36.0,2017-10-31,62000.0,30s,268.0
552,fafdcd668e3743c1bb461111dcafc2a4,11035b3619104703a57e7bafeb165163,offer completed,2.0,discount,1,1,M,36.0,2017-10-31,62000.0,30s,268.0
600,f19421c1d4aa40978ebb69ca19b0e20d,110c4dd23ecd4d5f8fe5d462f4157120,offer completed,5.0,bogo,1,1,F,60.0,2017-09-20,76000.0,50s,309.0
270,fafdcd668e3743c1bb461111dcafc2a4,1113ece8623c4158abba83a8d6ff280d,offer completed,2.0,discount,1,1,M,44.0,2014-03-24,65000.0,40s,1585.0
618,2298d6c36e964ae4a3e7e9706d1fb8c2,1113ece8623c4158abba83a8d6ff280d,offer completed,3.0,discount,1,1,M,44.0,2014-03-24,65000.0,40s,1585.0
42,f19421c1d4aa40978ebb69ca19b0e20d,111b40bd65784e179b2e7ba13c481ca2,offer completed,5.0,bogo,1,1,M,62.0,2017-09-20,48000.0,60s,309.0
396,fafdcd668e3743c1bb461111dcafc2a4,111b40bd65784e179b2e7ba13c481ca2,offer completed,2.0,discount,1,1,M,62.0,2017-09-20,48000.0,60s,309.0
534,ae264e3637204a6fb9bb56bc8210ddfd,111b40bd65784e179b2e7ba13c481ca2,offer completed,10.0,bogo,1,1,M,62.0,2017-09-20,48000.0,60s,309.0
156,2298d6c36e964ae4a3e7e9706d1fb8c2,111b775a2e034c70b33a94936c2a0a73,offer completed,3.0,discount,1,1,F,45.0,2017-06-14,65000.0,40s,407.0
348,4d5c57ea9a6940dd891ad53e9dbe8da0,111b775a2e034c70b33a94936c2a0a73,offer completed,10.0,bogo,1,1,F,45.0,2017-06-14,65000.0,40s,407.0
600,4d5c57ea9a6940dd891ad53e9dbe8da0,111b775a2e034c70b33a94936c2a0a73,offer completed,10.0,bogo,1,1,F,45.0,2017-06-14,65000.0,40s,407.0
612,0b1e1539f2cc45b7b9fa7c272da2e1d7,111b775a2e034c70b33a94936c2a0a73,offer completed,5.0,discount,1,1,F,45.0,2017-06-14,65000.0,40s,407.0
438,4d5c57ea9a6940dd891ad53e9dbe8da0,111c0a4934bb4e2d8fb18ced11c5206e,offer completed,10.0,bogo,1,1,F,52.0,2017-05-14,75000.0,50s,438.0
510,f19421c1d4aa40978ebb69ca19b0e20d,111c0a4934bb4e2d8fb18ced11c5206e,offer completed,5.0,bogo,1,1,F,52.0,2017-05-14,75000.0,50s,438.0
600,2298d6c36e964ae4a3e7e9706d1fb8c2,111e7c7f12e44468be1b5cba95e95a23,offer completed,3.0,discount,1,1,F,44.0,2018-01-21,32000.0,40s,186.0
204,f19421c1d4aa40978ebb69ca19b0e20d,112332d9986546f8a58ca5b77f9d823e,offer completed,5.0,bogo,1,1,F,35.0,2018-04-08,50000.0,30s,109.0
630,2298d6c36e964ae4a3e7e9706d1fb8c2,112332d9986546f8a58ca5b77f9d823e,offer completed,3.0,discount,1,1,F,35.0,2018-04-08,50000.0,30s,109.0
630,f19421c1d4aa40978ebb69ca19b0e20d,112332d9986546f8a58ca5b77f9d823e,offer completed,5.0,bogo,1,1,F,35.0,2018-04-08,50000.0,30s,109.0
102,fafdcd668e3743c1bb461111dcafc2a4,11272c6ccf0c40fb8b30a88711a57bf5,offer completed,2.0,discount,1,1,,,,,,
60,ae264e3637204a6fb9bb56bc8210ddfd,11397ef4dbd94143819baaae093e621a,offer completed,10.0,bogo,1,1,F,56.0,2016-01-12,106000.0,50s,926.0
